t,clock,sys_cpu,sys_ram_pct,sys_ram_used_mb,backend_cpu,backend_ram_mb,go2rtc_cpu,go2rtc_ram_mb,go2rtc_procs,ffmpeg_procs,go2rtc_streams_live,go2rtc_consumers,ai_active,ai_frames_recv,ai_frames_proc,ai_infer_ms_avg,ai_src_alive,ws_clients,exec_active,exec_submitted,exec_completed,recordings_active,threads
441.5,00:23:26,35.6,77.7,13106,10.2,648,126.3,1106,7,14,7,8,1,767,0,0.0,1,0,17,0,0,1,17
443.6,00:23:28,37.2,77.2,13014,7.7,648,120.7,1106,7,14,7,8,1,775,0,0.0,1,0,17,0,0,1,17
445.8,00:23:30,38.4,77.2,13024,10.4,648,126.2,1106,7,14,7,8,1,783,0,0.0,1,0,17,0,0,1,17
448.0,00:23:33,37.7,77.3,13040,7.4,648,130.0,1106,7,14,7,8,1,791,0,0.0,1,0,17,0,0,1,17
450.1,00:23:35,37.0,77.2,13018,9.2,648,119.0,1106,7,14,7,8,1,799,0,0.0,1,0,17,0,0,1,17
452.2,00:23:37,37.6,77.2,13025,8.3,648,123.2,1106,7,14,7,8,1,808,0,0.0,1,0,17,0,0,1,17
454.3,00:23:39,37.9,77.3,13036,7.3,648,124.8,1106,7,14,7,8,1,815,0,0.0,1,0,17,0,0,1,17
456.4,00:23:41,38.6,77.3,13036,7.4,648,123.9,1106,7,14,7,8,1,824,0,0.0,1,0,17,0,0,1,17
458.6,00:23:43,36.5,77.1,13011,10.9,647,134.0,1106,7,14,7,8,1,832,0,0.0,1,0,17,0,0,1,17
460.7,00:23:45,36.0,77.2,13019,8.4,648,119.8,1106,7,14,7,8,1,840,0,0.0,1,0,17,0,0,1,17
462.8,00:23:47,36.6,77.4,13053,11.1,648,121.4,1106,7,14,7,8,1,848,0,0.0,1,0,17,0,0,1,17
464.9,00:23:50,34.2,77.4,13048,6.6,647,122.5,1107,7,14,7,8,1,857,0,0.0,1,0,17,0,0,1,17
467.1,00:23:52,36.4,77.2,13020,7.0,649,121.1,1107,7,14,7,8,1,864,0,0.0,1,0,17,0,0,1,17
469.3,00:23:54,37.4,77.2,13018,9.0,648,126.6,1107,7,14,7,8,1,873,0,0.0,1,0,17,0,0,1,17
471.3,00:23:56,36.5,77.2,13017,9.4,648,122.9,1107,7,14,7,8,1,881,0,0.0,1,0,17,0,0,1,17
473.7,00:23:58,37.7,77.1,13012,10.6,648,114.3,1107,7,14,7,8,1,889,0,0.0,1,0,17,0,0,1,17
475.9,00:24:01,37.2,77.2,13020,8.0,648,114.0,1106,7,14,7,8,1,898,0,0.0,1,0,17,0,0,1,17
478.0,00:24:03,36.4,77.2,13023,8.3,648,121.6,1106,7,14,7,8,1,905,0,0.0,1,1,19,0,0,1,19
480.1,00:24:05,36.9,77.3,13038,8.9,648,124.1,1106,7,14,7,8,1,914,0,0.0,1,1,19,0,0,1,19
482.2,00:24:07,38.2,77.7,13100,4.5,648,131.1,1106,7,14,7,8,1,922,0,0.0,1,1,19,0,0,1,19
484.3,00:24:09,36.1,77.2,13027,8.7,648,123.1,1106,7,14,7,8,1,930,0,0.0,1,1,19,0,0,1,19
486.4,00:24:11,37.1,77.2,13024,11.3,648,121.7,1106,7,14,7,8,1,939,0,0.0,1,1,19,0,0,1,19
488.7,00:24:13,34.5,77.2,13026,8.0,648,127.0,1107,7,14,7,8,1,947,0,0.0,1,1,19,0,0,1,19
490.8,00:24:15,39.8,77.2,13029,10.8,611,123.0,1107,7,12,7,7,1,955,0,0.0,1,1,19,0,0,1,19
493.0,00:24:18,38.0,77.2,13019,9.5,648,117.5,1107,7,14,7,8,1,963,0,0.0,1,1,19,0,0,1,19
495.1,00:24:20,35.2,77.2,13025,8.8,647,128.1,1107,7,14,7,8,1,971,0,0.0,1,1,19,0,0,1,19
497.2,00:24:22,36.5,77.2,13019,9.5,647,125.0,1107,7,14,7,8,1,980,0,0.0,1,1,19,0,0,1,19
499.4,00:24:24,37.0,77.2,13016,12.0,647,119.1,1116,7,14,7,8,1,988,0,0.0,1,1,19,0,0,1,19
501.5,00:24:26,35.1,77.3,13031,5.6,648,116.9,1116,7,14,7,8,1,996,0,0.0,1,1,19,0,0,1,19
503.7,00:24:28,39.2,77.3,13030,10.6,648,121.8,1116,7,14,7,8,1,1004,0,0.0,1,1,19,0,0,1,19
505.9,00:24:31,38.1,77.3,13040,11.1,647,115.0,1121,7,14,7,8,1,1012,0,0.0,1,1,19,0,0,1,19
508.0,00:24:33,37.3,77.3,13039,5.8,648,121.6,1121,7,14,7,8,1,1020,0,0.0,1,1,19,0,0,1,19
510.2,00:24:35,38.0,77.3,13038,6.8,648,119.3,1121,7,14,7,8,1,1029,0,0.0,1,1,19,0,0,1,19
512.2,00:24:37,37.5,77.3,13032,6.1,648,123.5,1117,7,14,7,8,1,1036,0,0.0,1,1,19,0,0,1,19
514.3,00:24:39,37.9,77.3,13036,10.2,648,122.5,1117,7,14,7,8,1,1044,0,0.0,1,1,19,0,0,1,19
516.4,00:24:41,37.5,77.3,13040,7.7,649,111.5,1117,7,14,7,8,1,1052,0,0.0,1,1,19,0,0,1,19
518.7,00:24:43,37.7,77.2,13027,9.3,648,121.1,1117,7,14,7,8,1,1061,0,0.0,1,1,19,0,0,1,19
520.8,00:24:45,37.4,77.2,13027,5.2,648,127.6,1117,7,14,7,8,1,1069,0,0.0,1,1,19,0,0,1,19
522.9,00:24:48,33.8,77.2,13024,8.0,648,116.0,1117,7,14,7,8,1,1077,0,0.0,1,1,19,0,0,1,19
525.1,00:24:50,37.0,77.2,13029,7.3,648,133.6,1117,7,14,7,8,1,1086,0,0.0,1,1,19,0,0,1,19
527.2,00:24:52,42.3,77.3,13037,9.9,649,132.0,1117,7,14,7,8,1,1094,0,0.0,1,1,19,0,0,1,19
529.4,00:24:54,36.8,77.3,13038,7.9,648,122.6,1117,7,14,7,8,1,1102,0,0.0,1,1,19,0,0,1,19
531.6,00:24:56,37.2,78.0,13162,4.2,648,117.4,1117,7,14,7,8,1,1110,0,0.0,1,1,19,0,0,1,19
533.8,00:24:58,37.0,77.3,13034,7.2,648,129.6,1117,7,14,7,8,1,1119,0,0.0,1,1,19,0,0,1,19
536.0,00:25:01,38.3,77.0,12986,11.7,649,122.7,1117,7,14,7,8,1,1127,0,0.0,1,1,19,0,0,1,19
538.1,00:25:03,36.9,76.9,12974,10.3,648,124.6,1117,7,14,7,8,1,1135,0,0.0,1,1,19,0,0,1,19
540.2,00:25:05,36.0,76.9,12969,6.0,648,120.1,1117,7,14,7,8,1,1143,0,0.0,1,1,19,0,0,1,19
542.3,00:25:07,36.0,76.9,12973,8.4,649,124.0,1118,7,14,7,8,1,1152,0,0.0,1,1,19,0,0,1,19
544.4,00:25:09,39.3,76.9,12970,6.5,649,127.2,1118,7,14,7,8,1,1159,0,0.0,1,1,19,0,0,1,19
546.6,00:25:11,36.1,76.9,12973,12.4,649,119.4,1118,7,14,7,8,1,1167,0,0.0,1,1,19,0,0,1,19
548.7,00:25:13,34.9,76.9,12971,10.0,648,127.4,1118,7,14,7,8,1,1176,0,0.0,1,1,19,0,0,1,19
550.9,00:25:16,39.5,76.9,12967,10.0,649,118.3,1118,7,14,7,8,1,1184,0,0.0,1,1,19,0,0,1,19
553.1,00:25:18,36.1,76.9,12974,7.4,649,118.0,1118,7,14,7,8,1,1192,0,0.0,1,1,19,0,0,1,19
555.2,00:25:20,35.1,76.9,12972,8.7,649,120.8,1118,7,14,7,8,1,1200,0,0.0,1,1,19,0,0,1,19
557.3,00:25:22,40.3,76.9,12970,12.4,648,116.8,1118,7,14,7,8,1,1209,0,0.0,1,1,19,0,0,1,19
559.5,00:25:24,34.9,77.0,12980,11.9,649,117.9,1118,7,14,7,8,1,1217,0,0.0,1,1,19,0,0,1,19
561.7,00:25:26,39.1,76.9,12977,12.1,649,134.4,1118,7,14,7,8,1,1226,0,0.0,1,1,19,0,0,1,19
563.9,00:25:29,38.8,77.4,13048,11.6,649,121.7,1118,7,14,7,8,1,1234,0,0.0,1,1,19,0,0,1,19
566.1,00:25:31,35.0,77.0,12992,7.4,649,126.7,1118,7,14,7,8,1,1242,0,0.0,1,1,19,0,0,1,19
568.2,00:25:33,38.3,77.2,13027,7.8,649,118.7,1118,7,14,7,8,1,1249,0,0.0,1,1,19,0,0,1,19
570.4,00:25:35,37.7,77.3,13043,12.4,649,124.7,1118,7,14,7,8,1,1258,0,0.0,1,1,19,0,0,1,19
572.5,00:25:37,35.6,77.3,13043,10.6,649,126.0,1118,7,14,7,8,1,1266,0,0.0,1,1,19,0,0,1,19
574.7,00:25:39,39.5,77.3,13033,9.5,649,116.4,1118,7,14,7,8,1,1274,0,0.0,1,1,19,0,0,1,19
576.9,00:25:42,37.0,77.3,13038,8.1,649,131.8,1118,7,14,7,8,1,1282,0,0.0,1,1,19,0,0,1,19
579.0,00:25:44,37.3,77.3,13045,10.2,649,127.9,1118,7,14,7,8,1,1291,0,0.0,1,1,19,0,0,1,19
581.1,00:25:46,37.1,77.3,13036,12.5,649,117.0,1118,7,14,7,8,1,1298,0,0.0,1,1,19,0,0,1,19
583.2,00:25:48,39.0,77.3,13035,11.4,648,124.3,1118,7,14,7,8,1,1306,0,0.0,1,1,19,0,0,1,19
585.4,00:25:50,37.5,77.2,13026,8.7,649,129.1,1118,7,14,7,8,1,1314,0,0.0,1,1,19,0,0,1,19
587.6,00:25:52,38.7,77.4,13058,6.4,649,122.5,1118,7,14,7,8,1,1322,0,0.0,1,1,19,0,0,1,19
589.8,00:25:54,39.5,77.3,13043,7.4,649,129.8,1118,7,14,7,8,1,1330,0,0.0,1,1,19,0,0,1,19
591.9,00:25:57,38.8,77.3,13042,6.6,648,117.8,1118,7,14,7,8,1,1339,0,0.0,1,1,19,0,0,1,19
594.0,00:25:59,38.6,77.5,13072,3.1,648,97.4,1118,7,14,7,8,1,1347,0,0.0,1,1,19,0,0,1,19
