t,clock,sys_cpu,sys_ram_pct,sys_ram_used_mb,backend_cpu,backend_ram_mb,go2rtc_cpu,go2rtc_ram_mb,go2rtc_procs,ffmpeg_procs,go2rtc_streams_live,go2rtc_consumers,ai_active,ai_frames_recv,ai_frames_proc,ai_infer_ms_avg,ai_src_alive,ws_clients,exec_active,exec_submitted,exec_completed,recordings_active,threads
431.2,02:37:17,35.1,81.5,13751,11.5,648,122.9,1133,7,14,7,7,1,833,27,266.6,1,1,26,2,2,1,26
433.3,02:37:20,28.9,81.6,13757,9.5,648,142.6,1133,7,14,7,7,1,841,27,266.6,1,1,26,2,2,1,26
435.4,02:37:22,31.6,81.6,13763,7.2,648,132.8,1133,7,14,7,7,1,850,27,266.6,1,1,26,2,2,1,26
437.6,02:37:24,32.1,86.7,14616,7.4,648,121.3,1133,7,14,7,7,1,858,27,266.6,1,1,26,2,2,1,26
439.7,02:37:26,33.5,86.6,14610,8.1,648,141.6,1133,7,14,7,7,1,866,27,266.6,1,1,26,2,2,1,26
441.8,02:37:28,32.7,86.4,14580,8.4,648,123.7,1133,7,14,7,7,1,874,27,266.6,1,1,26,2,2,1,26
443.9,02:37:30,29.3,86.5,14588,7.4,648,147.7,1133,7,14,7,7,1,882,27,266.6,1,1,26,2,2,1,26
446.0,02:37:32,29.7,86.5,14593,8.8,648,138.1,1133,7,14,7,7,1,890,27,266.6,1,1,26,2,2,1,26
448.1,02:37:34,30.3,86.5,14581,9.0,648,135.8,1134,7,14,7,7,1,898,27,266.6,1,1,26,2,2,1,26
450.2,02:37:36,32.4,86.5,14596,8.9,648,137.2,1134,7,14,7,7,1,906,27,266.6,1,1,26,2,2,1,26
452.3,02:37:39,30.8,86.6,14600,8.3,648,148.8,1134,7,14,7,7,1,914,27,266.6,1,1,26,2,2,1,26
454.4,02:37:41,34.6,86.4,14571,11.1,648,146.0,1133,7,14,7,7,1,923,27,266.6,1,1,26,2,2,1,26
456.5,02:37:43,34.1,86.6,14606,12.4,648,127.1,1133,7,14,7,7,1,930,27,266.6,1,1,26,2,2,1,26
458.6,02:37:45,34.7,87.4,14740,6.0,648,143.6,1133,7,14,7,7,1,938,27,266.6,1,1,26,2,2,1,26
460.7,02:37:47,37.0,87.5,14753,6.1,648,139.7,1134,7,14,7,7,1,945,27,266.6,1,1,26,2,2,1,26
462.8,02:37:49,32.7,87.5,14761,10.8,649,149.6,1134,7,14,7,7,1,953,27,266.6,1,1,26,2,2,1,26
464.9,02:37:51,34.7,87.5,14756,9.1,649,111.9,1134,7,14,7,7,1,961,27,266.6,1,1,26,2,2,1,26
467.0,02:37:53,32.3,87.6,14771,12.2,649,126.9,1134,7,14,7,7,1,969,27,266.6,1,1,26,2,2,1,26
469.1,02:37:55,33.0,87.6,14772,10.3,649,146.3,1134,7,14,7,7,1,977,27,266.6,1,1,26,2,2,1,26
471.2,02:37:58,31.6,87.6,14779,13.4,649,137.2,1134,7,14,7,7,1,985,27,266.6,1,1,26,2,2,1,26
473.3,02:38:00,34.7,87.5,14763,9.0,649,116.5,1134,7,14,7,7,1,993,27,266.6,1,1,26,2,2,1,26
475.4,02:38:02,34.9,87.6,14772,5.7,649,156.0,1134,7,14,7,7,1,1001,27,266.6,1,1,26,2,2,1,26
477.6,02:38:04,33.1,85.2,14378,9.0,649,133.2,1133,7,14,7,7,1,1010,27,266.6,1,1,26,2,2,1,26
479.7,02:38:06,32.3,86.0,14500,8.3,612,124.3,1133,7,12,7,7,1,1017,27,266.6,1,1,26,2,2,1,26
481.8,02:38:08,36.2,85.3,14391,9.6,649,134.2,1133,7,14,7,6,1,1026,27,266.6,1,1,26,2,2,1,26
483.9,02:38:10,31.3,84.1,14186,10.7,649,128.6,1133,7,14,7,7,1,1034,27,266.6,1,1,26,2,2,1,26
485.9,02:38:12,29.5,84.1,14192,6.0,649,152.5,1134,7,14,7,7,1,1041,27,266.6,1,1,26,2,2,1,26
488.0,02:38:14,33.2,81.4,13723,6.1,649,141.3,1134,7,14,7,7,1,1049,27,266.6,1,1,26,2,2,1,26
490.0,02:38:16,33.3,86.7,14617,8.3,649,126.9,1134,7,14,7,7,1,1057,27,266.6,1,1,26,2,2,1,26
492.1,02:38:18,37.4,86.7,14623,9.6,649,135.8,1134,7,14,7,7,1,1066,27,266.6,1,1,26,2,2,1,26
494.2,02:38:21,33.6,86.8,14641,13.9,649,149.4,1133,7,14,7,7,1,1074,27,266.6,1,1,26,2,2,1,26
496.4,02:38:23,34.5,86.8,14633,20.2,649,121.8,1124,7,14,7,7,1,1082,27,266.6,1,1,26,2,2,1,26
498.4,02:38:25,33.8,86.9,14654,19.3,649,116.9,1133,7,14,7,7,1,1089,27,266.6,1,1,26,2,2,1,26
500.6,02:38:27,33.9,86.9,14656,7.5,649,148.1,1133,7,14,7,7,1,1098,27,266.6,1,1,26,2,2,1,26
502.7,02:38:29,34.7,86.9,14653,7.4,649,149.9,1134,7,14,7,7,1,1106,27,266.6,1,1,26,2,2,1,26
504.7,02:38:31,33.8,84.5,14255,8.4,649,134.1,1116,7,14,7,7,1,1114,27,266.6,1,1,26,2,2,1,26
506.8,02:38:33,34.7,86.9,14655,8.2,649,127.0,1134,7,14,7,7,1,1122,27,266.6,1,1,26,2,2,1,26
508.9,02:38:35,39.5,86.9,14664,8.9,649,124.7,1134,7,14,7,7,1,1130,27,266.6,1,1,26,2,2,1,26
511.0,02:38:37,32.6,81.5,13746,11.1,649,131.5,1134,7,14,7,7,1,1138,27,266.6,1,1,26,2,2,1,26
513.1,02:38:39,33.2,81.5,13744,8.9,649,127.8,1134,7,14,7,7,1,1147,27,266.6,1,1,26,2,2,1,26
515.2,02:38:42,36.1,86.9,14665,14.4,649,127.4,1134,7,14,7,7,1,1155,27,266.6,1,1,26,2,2,1,26
517.4,02:38:44,41.2,86.7,14626,9.8,649,121.2,1134,7,14,7,7,1,1164,27,266.6,1,1,26,2,2,1,26
519.6,02:38:46,38.0,86.8,14642,7.3,649,111.3,1134,7,14,7,7,1,1172,27,266.6,1,1,26,2,2,1,26
521.7,02:38:48,36.8,86.7,14632,12.7,649,128.8,1134,7,14,7,7,1,1180,27,266.6,1,1,26,2,2,1,26
523.8,02:38:50,36.5,81.6,13762,5.2,649,50.5,432,5,12,7,7,1,1188,27,266.6,1,1,26,2,2,1,26
525.9,02:38:52,32.6,81.6,13770,10.7,649,76.0,451,5,12,7,4,1,1196,27,266.6,1,1,26,2,2,1,26
527.9,02:38:54,33.2,83.5,14076,11.3,649,46.0,394,3,10,7,4,1,1204,27,266.6,1,1,26,2,2,1,26
530.0,02:38:56,31.2,81.0,13659,9.1,649,51.0,432,5,12,7,4,1,1213,27,266.6,1,1,26,2,2,1,26
532.1,02:38:58,33.2,83.8,14129,10.5,649,134.4,766,5,12,7,5,1,1221,27,266.6,1,1,26,2,2,1,26
534.2,02:39:01,33.2,83.8,14133,10.6,649,80.8,766,5,12,7,5,1,1229,27,266.6,1,1,26,2,2,1,26
536.3,02:39:03,29.0,83.8,14139,7.5,649,83.8,766,5,12,7,5,1,1237,27,266.6,1,1,26,2,2,1,26
