t,clock,sys_cpu,sys_ram_pct,sys_ram_used_mb,backend_cpu,backend_ram_mb,go2rtc_cpu,go2rtc_ram_mb,go2rtc_procs,ffmpeg_procs,go2rtc_streams_live,go2rtc_consumers,ai_active,ai_frames_recv,ai_frames_proc,ai_infer_ms_avg,ai_src_alive,ws_clients,exec_active,exec_submitted,exec_completed,recordings_active,threads
433.9,01:24:08,28.6,87.4,14749,14.4,683,127.7,1147,7,14,7,8,1,1616,0,0.0,1,1,19,0,0,1,19
436.0,01:24:10,27.0,87.4,14741,2.9,683,136.8,1147,7,14,7,8,1,1624,0,0.0,1,1,19,0,0,1,19
438.1,01:24:12,35.5,87.6,14775,12.4,683,124.0,1147,7,14,7,8,1,1632,0,0.0,1,1,19,0,0,1,19
440.3,01:24:15,30.6,87.7,14795,10.8,683,137.5,1147,7,14,7,8,1,1640,0,0.0,1,1,19,0,0,1,19
442.4,01:24:17,32.9,87.7,14791,9.2,683,120.0,1147,7,14,7,8,1,1648,0,0.0,1,1,19,0,0,1,19
444.6,01:24:19,31.1,87.8,14806,8.4,683,140.7,1147,7,14,7,8,1,1656,0,0.0,1,1,19,0,0,1,19
446.7,01:24:21,31.4,87.7,14799,8.2,683,121.5,1147,7,14,7,8,1,1664,0,0.0,1,1,19,0,0,1,19
448.8,01:24:23,29.8,87.8,14803,8.3,683,135.5,1147,7,14,7,8,1,1673,0,0.0,1,1,19,0,0,1,19
450.9,01:24:25,29.5,87.5,14750,6.1,683,126.0,1147,7,14,7,8,1,1681,0,0.0,1,1,19,0,0,1,19
453.0,01:24:27,31.0,87.5,14753,11.3,682,127.8,1147,7,14,7,8,1,1689,0,0.0,1,1,19,0,0,1,19
455.0,01:24:29,34.9,87.6,14774,8.4,683,119.7,1147,7,14,7,8,1,1696,0,0.0,1,1,19,0,0,1,19
457.1,01:24:31,27.6,87.6,14783,10.9,683,136.4,1148,7,14,7,8,1,1704,0,0.0,1,1,19,0,0,1,19
459.2,01:24:33,35.1,87.6,14780,7.9,683,129.2,1148,7,14,7,8,1,1713,0,0.0,1,1,19,0,0,1,19
461.4,01:24:36,29.4,87.4,14739,6.8,682,137.0,1148,7,14,7,8,1,1721,0,0.0,1,1,19,0,0,1,19
463.5,01:24:38,29.7,87.4,14747,12.2,683,131.2,1148,7,14,7,8,1,1729,0,0.0,1,1,19,0,0,1,19
465.5,01:24:40,32.2,87.5,14766,14.6,683,134.9,1148,7,14,7,8,1,1737,0,0.0,1,1,19,0,0,1,19
467.7,01:24:42,32.9,87.4,14743,7.6,683,127.2,1148,7,14,7,8,1,1745,0,0.0,1,1,19,0,0,1,19
469.7,01:24:44,29.8,87.5,14763,11.2,682,122.9,1148,7,14,7,8,1,1753,0,0.0,1,1,19,0,0,1,19
471.8,01:24:46,30.3,87.6,14768,9.5,682,147.9,1148,7,14,7,8,1,1762,0,0.0,1,1,19,0,0,1,19
473.9,01:24:48,30.5,88.1,14861,8.8,683,138.0,1148,7,14,7,8,1,1770,0,0.0,1,1,19,0,0,1,19
476.1,01:24:50,29.4,87.6,14773,8.8,683,135.8,1148,7,14,7,8,1,1778,0,0.0,1,1,19,0,0,1,19
478.1,01:24:52,29.1,87.5,14765,14.8,683,142.0,1148,7,14,7,8,1,1786,0,0.0,1,1,19,0,0,1,19
480.3,01:24:55,33.1,87.5,14750,12.8,641,119.8,1148,7,13,7,8,1,1794,0,0.0,1,1,19,0,0,1,19
482.3,01:24:57,33.2,86.1,14529,8.2,668,127.1,1142,7,14,7,8,1,1802,0,0.0,1,1,19,0,0,1,19
484.4,01:24:59,31.3,85.5,14427,9.1,668,118.7,1142,7,14,7,8,1,1811,0,0.0,1,1,19,0,0,1,19
486.6,01:25:01,32.4,85.7,14452,5.9,668,133.0,1142,7,14,7,8,1,1819,0,0.0,1,1,19,0,0,1,19
488.8,01:25:03,31.7,85.8,14468,10.3,668,152.5,1142,7,14,7,8,1,1827,0,0.0,1,1,19,0,0,1,19
490.9,01:25:05,27.8,85.9,14487,12.3,668,132.4,1142,7,14,7,8,1,1835,0,0.0,1,1,19,0,0,1,19
493.1,01:25:07,31.7,85.9,14494,13.7,668,138.9,1142,7,14,7,8,1,1844,0,0.0,1,1,19,0,0,1,19
495.2,01:25:09,28.1,86.0,14501,11.1,668,144.7,1142,7,14,7,8,1,1852,0,0.0,1,1,19,0,0,1,19
497.3,01:25:12,30.6,86.0,14501,10.8,668,125.5,1142,7,14,7,8,1,1860,0,0.0,1,1,19,0,0,1,19
499.5,01:25:14,32.1,86.2,14531,11.9,668,139.2,1142,7,14,7,8,1,1868,0,0.0,1,1,19,0,0,1,19
501.6,01:25:16,29.5,86.2,14536,2.9,667,159.1,1142,7,14,7,8,1,1876,0,0.0,1,1,19,0,0,1,19
503.7,01:25:18,28.8,86.2,14537,9.5,668,156.1,1142,7,14,7,8,1,1884,0,0.0,1,1,19,0,0,1,19
506.0,01:25:20,32.9,86.5,14590,5.0,670,135.6,1162,7,14,7,8,1,1892,0,0.0,1,1,19,0,0,1,19
509.0,01:25:23,31.1,86.7,14622,10.5,668,125.0,1162,7,14,7,8,1,1900,0,0.0,1,1,19,0,0,1,19
511.1,01:25:25,30.5,86.7,14626,4.5,668,147.6,1162,7,14,7,8,1,1909,0,0.0,1,1,19,0,0,1,19
513.2,01:25:27,30.7,86.7,14622,7.4,668,154.6,1154,7,14,7,8,1,1916,0,0.0,1,1,19,0,0,1,19
515.2,01:25:29,28.9,86.7,14626,9.9,668,150.2,1154,7,14,7,8,1,1924,0,0.0,1,1,19,0,0,1,19
517.3,01:25:32,30.9,86.7,14628,13.7,668,131.4,1154,7,14,7,8,1,1932,0,0.0,1,1,19,0,0,1,19
519.5,01:25:34,31.8,86.5,14592,9.9,668,142.1,1154,7,14,7,8,1,1940,0,0.0,1,1,19,0,0,1,19
521.7,01:25:36,33.0,86.4,14581,9.8,668,149.2,1154,7,14,7,8,1,1948,0,0.0,1,1,19,0,0,1,19
523.8,01:25:38,35.1,86.5,14586,12.4,668,133.5,1154,7,14,7,8,1,1957,0,0.0,1,1,19,0,0,1,19
525.9,01:25:40,29.6,86.5,14594,5.1,668,137.6,1154,7,14,7,8,1,1965,0,0.0,1,1,19,0,0,1,19
528.0,01:25:42,35.6,86.5,14586,10.6,668,146.5,1154,7,14,7,8,1,1973,0,0.0,1,1,19,0,0,1,19
530.2,01:25:44,31.2,86.5,14598,9.3,668,131.8,1154,7,14,7,8,1,1981,0,0.0,1,1,19,0,0,1,19
532.4,01:25:47,31.3,86.5,14596,12.9,668,143.4,1154,7,14,7,8,1,1989,0,0.0,1,1,19,0,0,1,19
534.4,01:25:49,37.2,86.1,14525,5.2,668,117.5,1154,7,14,7,8,1,1997,0,0.0,1,1,19,0,0,1,19
536.5,01:25:51,33.3,85.6,14445,5.7,668,123.7,1154,7,14,7,8,1,2005,0,0.0,1,1,19,0,0,1,19
538.7,01:25:53,34.0,85.1,14356,6.7,668,133.3,1154,7,14,7,8,1,2013,0,0.0,1,1,19,0,0,1,19
540.8,01:25:55,34.5,84.6,14273,10.7,668,126.4,1154,7,14,7,8,1,2022,0,0.0,1,1,19,0,0,1,19
542.8,01:25:57,34.7,84.3,14218,10.9,668,130.7,1154,7,14,7,8,1,2030,0,0.0,1,1,19,0,0,1,19
545.0,01:25:59,28.6,84.3,14219,7.6,667,151.4,1154,7,14,7,8,1,2038,0,0.0,1,1,19,0,0,1,19
547.0,01:26:01,30.1,84.3,14222,8.8,668,128.9,1154,7,14,7,8,1,2046,0,0.0,1,1,19,0,0,1,19
549.1,01:26:03,33.1,84.0,14170,10.6,668,136.4,1154,7,14,7,8,1,2055,0,0.0,1,1,19,0,0,1,19
551.3,01:26:06,30.4,84.1,14190,8.1,668,145.4,1154,7,14,7,8,1,2062,0,0.0,1,1,19,0,0,1,19
553.5,01:26:08,31.6,84.1,14190,6.8,668,147.9,1154,7,14,7,8,1,2070,0,0.0,1,1,19,0,0,1,19
555.6,01:26:10,30.2,84.1,14184,9.2,669,162.8,1154,7,14,7,8,1,2078,0,0.0,1,1,19,0,0,1,19
557.7,01:26:12,29.8,84.0,14164,7.6,668,138.5,1154,7,14,7,8,1,2086,0,0.0,1,1,19,0,0,1,19
559.8,01:26:14,30.5,84.0,14165,9.2,668,160.6,1154,7,14,7,8,1,2094,0,0.0,1,1,19,0,0,1,19
562.0,01:26:16,30.6,84.0,14171,13.4,668,151.6,1154,7,14,7,8,1,2102,0,0.0,1,1,19,0,0,1,19
564.1,01:26:18,30.2,84.6,14274,12.9,668,131.6,1154,7,14,7,8,1,2110,0,0.0,1,1,19,0,0,1,19
566.2,01:26:20,30.4,83.9,14155,8.8,668,150.5,1154,7,14,7,8,1,2118,0,0.0,1,1,19,0,0,1,19
568.3,01:26:23,28.5,83.9,14154,5.1,668,142.0,1154,7,14,7,8,1,2127,0,0.0,1,1,19,0,0,1,19
570.4,01:26:25,28.8,83.9,14153,9.9,668,141.8,1154,7,14,7,8,1,2135,0,0.0,1,1,19,0,0,1,19
572.5,01:26:27,32.4,84.0,14163,13.9,668,137.2,1154,7,14,7,8,1,2143,0,0.0,1,1,19,0,0,1,19
574.6,01:26:29,32.2,84.0,14160,14.1,668,136.0,1154,7,14,7,8,1,2151,0,0.0,1,1,19,0,0,1,19
576.7,01:26:31,30.0,84.0,14167,5.9,668,160.1,1154,7,14,7,8,1,2159,0,0.0,1,1,19,0,0,1,19
578.8,01:26:33,30.7,84.0,14169,11.5,668,137.0,1154,7,14,7,8,1,2167,0,0.0,1,1,19,0,0,1,19
581.0,01:26:35,30.1,84.0,14173,9.1,668,132.1,1154,7,14,7,8,1,2175,0,0.0,1,1,19,0,0,1,19
583.1,01:26:37,30.2,84.0,14168,11.2,668,137.0,1154,7,14,7,8,1,2184,0,0.0,1,1,19,0,0,1,19
585.2,01:26:39,31.8,84.0,14162,13.0,668,151.0,1154,7,14,7,8,1,2192,0,0.0,1,1,19,0,0,1,19
587.3,01:26:42,30.9,83.9,14157,7.4,668,137.9,1154,7,14,7,8,1,2200,0,0.0,1,1,19,0,0,1,19
589.4,01:26:44,30.9,84.0,14160,11.9,668,135.2,1154,7,14,7,8,1,2208,0,0.0,1,1,19,0,0,1,19
591.5,01:26:46,33.4,84.0,14162,9.1,668,138.6,1154,7,14,7,8,1,2216,0,0.0,1,1,19,0,0,1,19
593.7,01:26:48,33.7,84.1,14182,12.4,668,135.1,1155,7,14,7,11,1,2225,0,0.0,1,1,19,0,0,1,19
595.8,01:26:50,31.6,84.1,14185,6.7,668,133.0,1155,7,14,7,11,1,2233,0,0.0,1,1,19,0,0,1,19
598.0,01:26:52,40.0,84.3,14218,10.6,680,115.6,1155,7,14,7,10,1,2241,0,0.0,1,1,19,0,0,1,19
600.2,01:26:54,32.9,84.4,14236,9.6,680,143.0,1155,7,14,7,9,1,2249,0,0.0,1,1,19,0,0,1,19
602.3,01:26:57,30.8,84.5,14249,11.8,680,133.0,1155,7,14,7,9,1,2257,0,0.0,1,1,19,0,0,1,19
604.4,01:26:59,30.5,84.6,14271,48.2,695,132.7,1155,7,14,7,9,1,2265,0,0.0,1,1,21,0,0,1,21
606.5,01:27:01,28.9,84.6,14262,51.4,697,136.1,1156,7,14,7,9,1,2273,0,0.0,1,1,21,0,0,1,21
609.0,01:27:03,35.8,84.5,14255,167.5,695,121.6,1156,7,14,7,9,1,2274,1,1842.1,1,1,19,0,0,1,19
611.4,01:27:06,34.9,84.6,14270,170.6,697,124.5,1156,7,14,7,9,1,2276,3,1589.1,1,1,19,0,0,1,19
614.0,01:27:08,37.5,84.5,14249,148.0,697,131.4,1156,7,14,7,9,1,2277,4,1594.2,1,1,22,0,0,1,22
616.4,01:27:11,36.0,84.5,14251,176.9,698,117.1,1156,7,14,7,9,1,2278,5,1632.0,1,1,19,0,0,1,19
618.9,01:27:13,36.8,84.4,14243,173.6,697,112.1,1156,7,14,7,9,1,2280,7,1673.5,1,1,19,0,0,1,19
621.4,01:27:16,40.5,85.1,14349,169.0,697,107.3,1156,7,14,7,9,1,2285,8,1689.9,1,1,19,0,0,1,19
623.6,01:27:18,38.8,85.0,14331,125.2,698,116.4,1156,7,14,7,9,1,2292,8,1689.9,1,1,19,0,0,1,19
626.0,01:27:20,36.9,85.3,14381,4.2,697,53.7,1156,7,14,7,9,1,2297,8,1689.9,1,1,19,0,0,1,19
628.2,01:27:22,38.6,85.3,14388,3.0,697,0.7,1156,7,14,7,9,1,2297,8,1689.9,1,1,19,0,0,1,19
630.8,01:27:25,42.4,85.4,14403,5.6,582,1.4,390,3,6,7,4,1,2298,8,1689.9,1,0,17,0,0,1,17
633.7,01:27:28,37.4,86.4,14567,5.9,1434,0.0,390,3,10,7,4,1,2298,8,1689.9,1,0,17,0,0,1,17
636.9,01:27:31,39.3,85.4,14398,1.6,675,0.0,390,3,10,7,4,1,2298,8,1689.9,1,0,17,0,0,1,17
639.8,01:27:34,37.4,85.8,14473,2.9,675,1.7,390,3,10,7,4,1,2298,8,1689.9,0,0,17,0,0,1,17
642.5,01:27:37,38.6,85.9,14489,4.2,675,0.7,439,5,12,7,4,1,2298,8,1689.9,0,0,17,0,0,1,17
644.8,01:27:39,36.7,85.9,14484,2.1,675,0.0,439,5,12,7,5,1,2298,8,1689.9,0,0,17,0,0,1,17
647.0,01:27:41,36.5,85.8,14473,3.6,675,0.0,439,5,12,7,5,1,2298,8,1689.9,0,0,17,0,0,1,17
649.1,01:27:43,37.0,85.9,14485,3.0,675,0.0,439,5,12,7,5,1,2298,8,1689.9,0,0,17,0,0,1,17
651.2,01:27:45,36.1,85.6,14438,3.8,675,0.0,439,5,12,7,5,1,2298,8,1689.9,0,0,17,0,0,1,17
653.3,01:27:48,34.4,85.7,14453,2.9,675,0.0,439,5,12,7,5,1,2298,8,1689.9,0,0,17,0,0,1,17
655.4,01:27:50,37.2,85.7,14449,3.8,675,0.0,439,5,12,7,5,1,2298,8,1689.9,0,0,17,0,0,1,17
657.5,01:27:52,35.5,85.7,14453,3.0,675,0.0,439,5,12,7,5,1,2298,8,1689.9,0,0,17,0,0,1,17
659.5,01:27:54,33.3,85.6,14442,3.8,675,0.0,439,5,12,7,5,1,2298,8,1689.9,0,0,17,0,0,1,17
661.6,01:27:56,36.3,85.6,14437,2.3,675,1.5,439,5,12,7,5,1,2298,8,1689.9,0,0,17,0,0,1,17
663.6,01:27:58,34.3,85.9,14487,1.5,675,0.0,439,5,12,7,5,1,2298,8,1689.9,0,0,17,0,0,1,17
665.7,01:28:00,35.4,85.5,14415,3.1,675,0.0,439,5,12,7,5,1,2298,8,1689.9,0,0,17,0,0,1,17
667.7,01:28:02,36.0,82.8,13960,1.5,675,0.0,78,3,10,7,5,1,2298,8,1689.9,0,0,17,0,0,1,17
669.7,01:28:04,37.6,82.5,13908,2.3,675,0.8,78,3,10,7,5,1,2298,8,1689.9,0,0,17,0,0,1,17
671.8,01:28:06,34.9,80.5,13574,1.5,631,0.0,29,1,6,7,4,1,2298,8,1689.9,0,0,17,0,0,1,17
673.8,01:28:08,37.7,79.5,13417,4.6,677,1.5,78,3,10,7,2,1,2298,8,1689.9,0,0,17,0,0,1,17
675.9,01:28:10,37.3,79.1,13337,1.5,677,0.0,78,3,10,7,2,1,2298,8,1689.9,0,0,17,0,0,1,17
677.9,01:28:12,36.2,78.7,13278,3.0,677,0.0,78,3,10,7,3,1,2298,8,1689.9,0,0,17,0,0,1,17
680.0,01:28:14,38.2,79.9,13473,3.0,677,0.0,78,3,10,7,3,1,2298,8,1689.9,0,0,17,0,0,1,17
682.1,01:28:16,37.4,78.5,13247,3.0,677,0.0,78,3,10,7,3,1,2298,8,1689.9,0,0,17,0,0,1,17
684.2,01:28:18,36.1,76.1,12834,3.8,677,0.0,78,3,10,7,3,1,2298,8,1689.9,0,0,17,0,0,1,17
686.2,01:28:20,37.8,74.6,12579,4.5,677,0.8,78,3,10,7,2,1,2298,8,1689.9,0,0,17,0,0,1,17
688.3,01:28:23,36.3,74.6,12577,1.5,677,0.0,78,3,10,7,2,1,2298,8,1689.9,0,0,17,0,0,1,17
690.4,01:28:25,34.1,74.3,12533,3.8,677,0.0,78,3,10,7,2,1,2298,8,1689.9,0,0,17,0,0,1,17
692.4,01:28:27,33.1,74.2,12516,3.0,677,0.0,78,3,10,7,2,1,2298,8,1689.9,0,0,17,0,0,1,17
694.5,01:28:29,32.7,74.1,12503,3.7,677,0.0,78,3,10,7,2,1,2298,8,1689.9,0,0,17,0,0,1,17
696.6,01:28:31,36.1,74.5,12561,2.1,677,0.0,78,3,10,7,2,1,2298,8,1689.9,0,0,17,0,0,1,17
698.9,01:28:33,34.0,74.4,12544,3.8,677,0.0,78,3,10,7,2,1,2298,8,1689.9,0,0,17,0,0,1,17
700.9,01:28:35,32.7,74.3,12538,4.6,677,0.0,78,3,10,7,2,1,2298,8,1689.9,0,0,17,0,0,1,17
703.0,01:28:37,30.1,74.7,12604,3.0,677,0.0,78,3,10,7,2,1,2298,8,1689.9,0,0,17,0,0,1,17
705.1,01:28:39,37.3,74.4,12547,4.6,631,0.0,27,1,6,7,1,1,2298,8,1689.9,0,0,17,0,0,1,17
707.1,01:28:41,34.3,74.3,12530,2.3,677,2.3,74,3,10,7,1,1,2298,8,1689.9,0,0,17,0,0,1,17
709.2,01:28:43,35.9,74.2,12508,3.8,677,0.0,74,3,10,7,1,1,2298,8,1689.9,0,0,17,0,0,1,17
711.2,01:28:45,34.4,74.3,12526,1.5,677,0.8,76,3,10,7,1,1,2298,8,1689.9,0,0,17,0,0,1,17
713.3,01:28:48,31.8,74.3,12525,2.3,677,0.0,76,3,10,7,2,1,2298,8,1689.9,0,0,17,0,0,1,17
